day,site,fac.no,species,attacks,time.delay,trial
1,10,7,model_junonia,0,two,model
1,10,8,model_junonia,0,two,model
1,10,9,model_junonia,0,two,model
1,10,10,model_junonia,0,two,model
1,10,11,model_junonia,0,two,model
1,10,12,model_junonia,0,two,model
1,10,13,model_junonia,0,two,model
1,10,14,model_junonia,0,two,model
1,10,15,model_junonia,0,two,model
1,10,16,model_junonia,0,two,model
1,10,17,model_junonia,0,two,model
1,10,18,model_junonia,0,two,model
1,10,19,model_junonia,0,two,model
1,10,20,model_junonia,0,two,model
1,10,21,model_junonia,0,two,model
1,10,22,model_junonia,0,two,model
1,10,23,model_junonia,0,two,model
1,10,24,model_junonia,0,two,model
1,10,25,model_junonia,0,two,model
1,11,1,model_battus,1,two,model
1,11,2,model_battus,0,two,model
1,11,3,model_battus,0,two,model
1,11,4,model_battus,0,two,model
1,11,5,model_battus,0,two,model
1,11,6,model_battus,0,two,model
1,11,7,model_battus,0,two,model
1,11,8,model_battus,0,two,model
1,11,9,model_battus,0,two,model
1,11,10,model_battus,0,two,model
1,11,11,model_battus,0,two,model
1,11,12,model_battus,0,two,model
1,11,13,model_battus,0,two,model
1,11,14,model_battus,0,two,model
1,11,15,model_battus,0,two,model
1,11,16,model_battus,0,two,model
1,11,17,model_battus,0,two,model
1,11,18,model_battus,0,two,model
1,11,19,model_battus,0,two,model
1,11,20,model_battus,0,two,model
1,11,21,model_battus,0,two,model
1,11,22,model_battus,0,two,model
1,11,23,model_battus,0,two,model
1,11,24,model_battus,0,two,model
1,11,25,model_battus,0,two,model
1,11,1,model_junonia,0,two,model
1,11,2,model_junonia,0,two,model
1,11,3,model_junonia,0,two,model
1,11,4,model_junonia,0,two,model
1,11,5,model_junonia,0,two,model
1,11,6,model_junonia,0,two,model
1,11,7,model_junonia,0,two,model
1,11,8,model_junonia,0,two,model
1,11,9,model_junonia,0,two,model
1,11,10,model_junonia,0,two,model
1,11,11,model_junonia,0,two,model
1,11,12,model_junonia,0,two,model
1,11,13,model_junonia,0,two,model
1,11,14,model_junonia,0,two,model
1,11,15,model_junonia,0,two,model
1,11,16,model_junonia,0,two,model
1,11,17,model_junonia,0,two,model
1,11,18,model_junonia,0,two,model
1,11,19,model_junonia,0,two,model
1,11,20,model_junonia,0,two,model
1,11,21,model_junonia,0,two,model
1,11,22,model_junonia,0,two,model
1,11,23,model_junonia,0,two,model
1,11,24,model_junonia,0,two,model
1,11,25,model_junonia,0,two,model
1,12,1,model_battus,0,two,model
1,12,2,model_battus,0,two,model
1,12,3,model_battus,0,two,model
1,12,4,model_battus,0,two,model
1,12,5,model_battus,0,two,model
1,12,6,model_battus,0,two,model
1,12,7,model_battus,0,two,model
1,12,8,model_battus,0,two,model
1,12,9,model_battus,0,two,model
1,12,10,model_battus,0,two,model
1,12,11,model_battus,0,two,model
1,12,12,model_battus,0,two,model
1,12,13,model_battus,0,two,model
1,12,14,model_battus,0,two,model
1,12,15,model_battus,0,two,model
1,12,16,model_battus,0,two,model
1,12,17,model_battus,0,two,model
1,12,18,model_battus,0,two,model
1,12,19,model_battus,0,two,model
1,12,20,model_battus,0,two,model
1,12,21,model_battus,0,two,model
1,12,22,model_battus,0,two,model
1,12,23,model_battus,0,two,model
1,12,24,model_battus,0,two,model
1,12,25,model_battus,0,two,model
1,12,1,model_junonia,0,two,model
1,12,2,model_junonia,0,two,model
1,12,3,model_junonia,0,two,model
1,12,4,model_junonia,0,two,model
1,12,5,model_junonia,0,two,model
1,12,6,model_junonia,0,two,model
1,12,7,model_junonia,0,two,model
1,12,8,model_junonia,0,two,model
1,12,9,model_junonia,0,two,model
1,12,10,model_junonia,0,two,model
1,12,11,model_junonia,0,two,model
1,12,12,model_junonia,0,two,model
1,12,13,model_junonia,0,two,model
1,12,14,model_junonia,0,two,model
1,12,15,model_junonia,0,two,model
1,12,16,model_junonia,0,two,model
1,12,17,model_junonia,0,two,model
1,12,18,model_junonia,0,two,model
1,12,19,model_junonia,0,two,model
1,12,20,model_junonia,0,two,model
1,12,21,model_junonia,0,two,model
1,12,22,model_junonia,0,two,model
1,12,23,model_junonia,0,two,model
1,12,24,model_junonia,0,two,model
1,12,25,model_junonia,0,two,model
1,13,1,model_battus,0,two,model
1,13,2,model_battus,0,two,model
1,13,3,model_battus,0,two,model
1,13,4,model_battus,0,two,model
1,13,5,model_battus,0,two,model
1,13,6,model_battus,0,two,model
1,13,7,model_battus,0,two,model
1,13,8,model_battus,0,two,model
1,13,9,model_battus,0,two,model
1,13,10,model_battus,0,two,model
1,13,11,model_battus,0,two,model
1,13,12,model_battus,0,two,model
1,13,13,model_battus,0,two,model
1,13,14,model_battus,0,two,model
1,13,15,model_battus,0,two,model
1,13,16,model_battus,0,two,model
1,13,17,model_battus,0,two,model
1,13,18,model_battus,0,two,model
1,13,19,model_battus,0,two,model
1,13,20,model_battus,0,two,model
1,13,21,model_battus,0,two,model
1,13,22,model_battus,0,two,model
1,13,23,model_battus,0,two,model
1,13,24,model_battus,0,two,model
1,13,25,model_battus,0,two,model
1,13,1,model_junonia,0,two,model
1,13,2,model_junonia,0,two,model
1,13,3,model_junonia,0,two,model
1,13,4,model_junonia,0,two,model
1,13,5,model_junonia,0,two,model
1,13,6,model_junonia,0,two,model
1,13,7,model_junonia,0,two,model
1,13,8,model_junonia,0,two,model
1,13,9,model_junonia,0,two,model
1,13,10,model_junonia,0,two,model
1,13,11,model_junonia,0,two,model
1,13,12,model_junonia,0,two,model
1,13,13,model_junonia,0,two,model
1,13,14,model_junonia,0,two,model
1,13,15,model_junonia,0,two,model
1,13,16,model_junonia,0,two,model
1,13,17,model_junonia,0,two,model
1,13,18,model_junonia,0,two,model
1,13,19,model_junonia,0,two,model
1,13,20,model_junonia,0,two,model
1,13,21,model_junonia,0,two,model
1,13,22,model_junonia,0,two,model
1,13,23,model_junonia,0,two,model
1,13,24,model_junonia,0,two,model
1,13,25,model_junonia,0,two,model
1,14,1,model_battus,0,two,model
1,14,2,model_battus,0,two,model
1,14,3,model_battus,0,two,model
1,14,4,model_battus,0,two,model
1,14,5,model_battus,0,two,model
1,14,6,model_battus,0,two,model
1,14,7,model_battus,0,two,model
1,14,8,model_battus,0,two,model
1,14,9,model_battus,0,two,model
1,14,10,model_battus,0,two,model
1,14,11,model_battus,0,two,model
1,14,12,model_battus,0,two,model
1,14,13,model_battus,0,two,model
1,14,14,model_battus,0,two,model
1,14,15,model_battus,0,two,model
1,14,16,model_battus,0,two,model
1,14,17,model_battus,0,two,model
1,14,18,model_battus,0,two,model
1,14,19,model_battus,0,two,model
1,14,20,model_battus,0,two,model
1,14,21,model_battus,0,two,model
1,14,22,model_battus,0,two,model
1,14,23,model_battus,0,two,model
1,14,24,model_battus,0,two,model
1,14,25,model_battus,0,two,model
1,14,1,model_junonia,0,two,model
1,14,2,model_junonia,0,two,model
1,14,3,model_junonia,0,two,model
1,14,4,model_junonia,0,two,model
1,14,5,model_junonia,0,two,model
1,14,6,model_junonia,0,two,model
1,14,7,model_junonia,0,two,model
1,14,8,model_junonia,0,two,model
1,14,9,model_junonia,0,two,model
1,14,10,model_junonia,0,two,model
1,14,11,model_junonia,0,two,model
1,14,12,model_junonia,0,two,model
1,14,13,model_junonia,0,two,model
1,14,14,model_junonia,0,two,model
1,14,15,model_junonia,0,two,model
1,14,16,model_junonia,0,two,model
1,14,17,model_junonia,0,two,model
1,14,18,model_junonia,0,two,model
1,14,19,model_junonia,0,two,model
1,14,20,model_junonia,0,two,model
1,14,21,model_junonia,0,two,model
1,14,22,model_junonia,0,two,model
1,14,23,model_junonia,0,two,model
1,14,24,model_junonia,0,two,model
1,14,25,model_junonia,0,two,model
1,15,1,model_battus,0,two,model
1,15,2,model_battus,0,two,model
1,15,3,model_battus,0,two,model
1,15,4,model_battus,0,two,model
1,15,5,model_battus,0,two,model
1,15,6,model_battus,0,two,model
1,15,7,model_battus,0,two,model
1,15,8,model_battus,0,two,model
1,15,9,model_battus,0,two,model
1,15,10,model_battus,0,two,model
1,15,11,model_battus,0,two,model
1,15,12,model_battus,0,two,model
1,15,13,model_battus,0,two,model
1,15,14,model_battus,0,two,model
1,15,15,model_battus,0,two,model
1,15,16,model_battus,0,two,model
1,15,17,model_battus,0,two,model
1,15,18,model_battus,0,two,model
1,15,19,model_battus,0,two,model
1,15,20,model_battus,0,two,model
1,15,21,model_battus,0,two,model
1,15,22,model_battus,0,two,model
1,15,23,model_battus,0,two,model
1,15,24,model_battus,0,two,model
1,15,25,model_battus,0,two,model
1,15,1,model_junonia,0,two,model
1,15,2,model_junonia,0,two,model
1,15,3,model_junonia,0,two,model
1,15,4,model_junonia,0,two,model
1,15,5,model_junonia,0,two,model
1,15,6,model_junonia,0,two,model
1,15,7,model_junonia,0,two,model
1,15,8,model_junonia,0,two,model
1,15,9,model_junonia,0,two,model
1,15,10,model_junonia,0,two,model
1,15,11,model_junonia,0,two,model
1,15,12,model_junonia,0,two,model
1,15,13,model_junonia,0,two,model
1,15,14,model_junonia,0,two,model
1,15,15,model_junonia,0,two,model
1,15,16,model_junonia,0,two,model
1,15,17,model_junonia,0,two,model
1,15,18,model_junonia,0,two,model
1,15,19,model_junonia,0,two,model
1,15,20,model_junonia,0,two,model
1,15,21,model_junonia,0,two,model
1,15,22,model_junonia,0,two,model
1,15,23,model_junonia,0,two,model
1,15,24,model_junonia,0,two,model
1,15,25,model_junonia,0,two,model
1,16,1,model_battus,0,two,model
1,16,2,model_battus,0,two,model
1,16,3,model_battus,0,two,model
1,16,4,model_battus,0,two,model
1,16,5,model_battus,0,two,model
1,16,6,model_battus,0,two,model
1,16,7,model_battus,0,two,model
1,16,8,model_battus,0,two,model
1,16,9,model_battus,0,two,model
1,16,10,model_battus,0,two,model
1,16,11,model_battus,0,two,model
1,16,12,model_battus,0,two,model
1,16,13,model_battus,0,two,model
1,16,14,model_battus,0,two,model
1,16,15,model_battus,0,two,model
1,16,16,model_battus,0,two,model
1,16,17,model_battus,0,two,model
1,16,18,model_battus,0,two,model
1,16,19,model_battus,0,two,model
1,16,20,model_battus,0,two,model
1,16,21,model_battus,0,two,model
1,16,22,model_battus,0,two,model
1,16,23,model_battus,0,two,model
1,16,24,model_battus,0,two,model
1,16,25,model_battus,0,two,model
1,16,1,model_junonia,0,two,model
1,16,2,model_junonia,0,two,model
1,16,3,model_junonia,0,two,model
1,16,4,model_junonia,0,two,model
1,16,5,model_junonia,0,two,model
1,16,6,model_junonia,0,two,model
1,16,7,model_junonia,0,two,model
1,16,8,model_junonia,0,two,model
1,16,9,model_junonia,0,two,model
1,16,10,model_junonia,0,two,model
1,16,11,model_junonia,0,two,model
1,16,12,model_junonia,0,two,model
1,16,13,model_junonia,0,two,model
1,16,14,model_junonia,0,two,model
1,16,15,model_junonia,0,two,model
1,16,16,model_junonia,0,two,model
1,16,17,model_junonia,0,two,model
1,16,18,model_junonia,0,two,model
1,16,19,model_junonia,0,two,model
1,16,20,model_junonia,0,two,model
1,16,21,model_junonia,0,two,model
1,16,22,model_junonia,0,two,model
1,16,23,model_junonia,0,two,model
1,16,24,model_junonia,0,two,model
1,16,25,model_junonia,0,two,model
1,17,1,model_battus,0,two,model
1,17,2,model_battus,0,two,model
1,17,3,model_battus,0,two,model
1,17,4,model_battus,0,two,model
1,17,5,model_battus,0,two,model
1,17,6,model_battus,0,two,model
1,17,7,model_battus,0,two,model
1,17,8,model_battus,0,two,model
1,17,9,model_battus,0,two,model
1,17,10,model_battus,0,two,model
1,17,11,model_battus,0,two,model
1,17,12,model_battus,0,two,model
1,17,13,model_battus,0,two,model
1,17,14,model_battus,0,two,model
1,17,15,model_battus,0,two,model
1,17,16,model_battus,0,two,model
1,17,17,model_battus,0,two,model
1,17,18,model_battus,0,two,model
1,17,19,model_battus,0,two,model
1,17,20,model_battus,0,two,model
1,17,21,model_battus,0,two,model
1,17,22,model_battus,0,two,model
1,17,23,model_battus,0,two,model
1,17,24,model_battus,0,two,model
1,17,25,model_battus,0,two,model
1,17,1,model_junonia,0,two,model
1,17,2,model_junonia,0,two,model
1,17,3,model_junonia,0,two,model
1,17,4,model_junonia,0,two,model
1,17,5,model_junonia,0,two,model
1,17,6,model_junonia,0,two,model
1,17,7,model_junonia,0,two,model
1,17,8,model_junonia,0,two,model
1,17,9,model_junonia,0,two,model
1,17,10,model_junonia,0,two,model
1,17,11,model_junonia,0,two,model
1,17,12,model_junonia,0,two,model
1,17,13,model_junonia,0,two,model
1,17,14,model_junonia,0,two,model
1,17,15,model_junonia,0,two,model
1,17,16,model_junonia,0,two,model
1,17,17,model_junonia,0,two,model
1,17,18,model_junonia,0,two,model
1,17,19,model_junonia,0,two,model
1,17,20,model_junonia,0,two,model
1,17,21,model_junonia,0,two,model
1,17,22,model_junonia,0,two,model
1,17,23,model_junonia,0,two,model
1,17,24,model_junonia,0,two,model
1,17,25,model_junonia,0,two,model
1,18,1,model_battus,1,two,model
1,18,2,model_battus,0,two,model
1,18,3,model_battus,0,two,model
1,18,4,model_battus,0,two,model
1,18,5,model_battus,0,two,model
1,18,6,model_battus,0,two,model
1,18,7,model_battus,0,two,model
1,18,8,model_battus,0,two,model
1,18,9,model_battus,0,two,model
1,18,10,model_battus,0,two,model
1,18,11,model_battus,0,two,model
1,18,12,model_battus,0,two,model
1,18,13,model_battus,0,two,model
1,18,14,model_battus,0,two,model
1,18,15,model_battus,0,two,model
1,18,16,model_battus,0,two,model
1,18,17,model_battus,0,two,model
1,18,18,model_battus,0,two,model
1,18,19,model_battus,0,two,model
1,18,20,model_battus,0,two,model
1,18,21,model_battus,0,two,model
1,18,22,model_battus,0,two,model
1,18,23,model_battus,0,two,model
1,18,24,model_battus,0,two,model
1,18,25,model_battus,0,two,model
1,18,1,model_junonia,0,two,model
1,18,2,model_junonia,0,two,model
1,18,3,model_junonia,0,two,model
1,18,4,model_junonia,0,two,model
1,18,5,model_junonia,0,two,model
1,18,6,model_junonia,0,two,model
1,18,7,model_junonia,0,two,model
1,18,8,model_junonia,0,two,model
1,18,9,model_junonia,0,two,model
1,18,10,model_junonia,0,two,model
1,18,11,model_junonia,0,two,model
1,18,12,model_junonia,0,two,model
1,18,13,model_junonia,0,two,model
1,18,14,model_junonia,0,two,model
1,18,15,model_junonia,0,two,model
1,18,16,model_junonia,0,two,model
1,18,17,model_junonia,0,two,model
1,18,18,model_junonia,0,two,model
1,18,19,model_junonia,0,two,model
1,18,20,model_junonia,0,two,model
1,18,21,model_junonia,0,two,model
1,18,22,model_junonia,0,two,model
1,18,23,model_junonia,0,two,model
1,18,24,model_junonia,0,two,model
1,18,25,model_junonia,0,two,model
1,19,1,model_battus,0,two,model
1,19,2,model_battus,0,two,model
1,19,3,model_battus,0,two,model
1,19,4,model_battus,0,two,model
1,19,5,model_battus,0,two,model
1,19,6,model_battus,0,two,model
1,19,7,model_battus,0,two,model
1,19,8,model_battus,0,two,model
1,19,9,model_battus,0,two,model
1,19,10,model_battus,0,two,model
1,19,11,model_battus,0,two,model
1,19,12,model_battus,0,two,model
1,19,13,model_battus,0,two,model
1,19,14,model_battus,0,two,model
1,19,15,model_battus,0,two,model
1,19,16,model_battus,0,two,model
1,19,17,model_battus,0,two,model
1,19,18,model_battus,0,two,model
1,19,19,model_battus,0,two,model
1,19,20,model_battus,0,two,model
1,19,21,model_battus,0,two,model
1,19,22,model_battus,0,two,model
1,19,23,model_battus,0,two,model
1,19,24,model_battus,0,two,model
1,19,25,model_battus,0,two,model
1,19,1,model_junonia,1,two,model
1,19,2,model_junonia,0,two,model
1,19,3,model_junonia,0,two,model
1,19,4,model_junonia,0,two,model
1,19,5,model_junonia,0,two,model
1,19,6,model_junonia,0,two,model
1,19,7,model_junonia,0,two,model
1,19,8,model_junonia,0,two,model
1,19,9,model_junonia,0,two,model
1,19,10,model_junonia,0,two,model
1,19,11,model_junonia,0,two,model
1,19,12,model_junonia,0,two,model
1,19,13,model_junonia,0,two,model
1,19,14,model_junonia,0,two,model
1,19,15,model_junonia,0,two,model
1,19,16,model_junonia,0,two,model
1,19,17,model_junonia,0,two,model
1,19,18,model_junonia,0,two,model
1,19,19,model_junonia,0,two,model
1,19,20,model_junonia,0,two,model
1,19,21,model_junonia,0,two,model
1,19,22,model_junonia,0,two,model
1,19,23,model_junonia,0,two,model
1,19,24,model_junonia,0,two,model
1,19,25,model_junonia,0,two,model
1,20,1,model_battus,0,two,model
1,20,2,model_battus,0,two,model
1,20,3,model_battus,0,two,model
1,20,4,model_battus,0,two,model
1,20,5,model_battus,0,two,model
1,20,6,model_battus,0,two,model
1,20,7,model_battus,0,two,model
1,20,8,model_battus,0,two,model
1,20,9,model_battus,0,two,model
1,20,10,model_battus,0,two,model
1,20,11,model_battus,0,two,model
1,20,12,model_battus,0,two,model
1,20,13,model_battus,0,two,model
1,20,14,model_battus,0,two,model
1,20,15,model_battus,0,two,model
1,20,16,model_battus,0,two,model
1,20,17,model_battus,0,two,model
1,20,18,model_battus,0,two,model
1,20,19,model_battus,0,two,model
1,20,20,model_battus,0,two,model
1,20,21,model_battus,0,two,model
1,20,22,model_battus,0,two,model
1,20,23,model_battus,0,two,model
1,20,24,model_battus,0,two,model
1,20,25,model_battus,0,two,model
1,20,1,model_junonia,0,two,model
1,20,2,model_junonia,0,two,model
1,20,3,model_junonia,0,two,model
1,20,4,model_junonia,0,two,model
1,20,5,model_junonia,0,two,model
1,20,6,model_junonia,0,two,model
1,20,7,model_junonia,0,two,model
1,20,8,model_junonia,0,two,model
1,20,9,model_junonia,0,two,model
1,20,10,model_junonia,0,two,model
1,20,11,model_junonia,0,two,model
1,20,12,model_junonia,0,two,model
1,20,13,model_junonia,0,two,model
1,20,14,model_junonia,0,two,model
1,20,15,model_junonia,0,two,model
1,20,16,model_junonia,0,two,model
1,20,17,model_junonia,0,two,model
1,20,18,model_junonia,0,two,model
1,20,19,model_junonia,0,two,model
1,20,20,model_junonia,0,two,model
1,20,21,model_junonia,0,two,model
1,20,22,model_junonia,0,two,model
1,20,23,model_junonia,0,two,model
1,20,24,model_junonia,0,two,model
1,20,25,model_junonia,0,two,model
2,1,1,model_battus,0,two,model
2,1,2,model_battus,0,two,model
2,1,3,model_battus,0,two,model
2,1,4,model_battus,0,two,model
2,1,5,model_battus,0,two,model
